,index,tconst,primaryTitle,averageRating,numVotes,startYear,first,second,third,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Sport,Thriller,War,Western,groupe
20097,20099,tt2235108,Dear White People,6.2,26336,2014,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
20098,20100,tt22352848,Jung_E,5.5,9982,2023,Action,Adventure,Drama,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
20099,20101,tt22353382,Rudraveena,7.2,2020,2022,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
20100,20102,tt2235372,Son of the South,6.2,2295,2020,Biography,Drama,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,20103,tt2235695,Rebecca,6.0,45244,2020,Drama,Mystery,Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
20102,20104,tt2235779,The Quiet Ones,5.1,20917,2014,Horror,Mystery,Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3
20103,20105,tt2235858,Rebel,4.8,2372,2012,Action,Comedy,Drama,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20104,20106,tt2235902,Geography Club,6.5,6146,2013,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20105,20107,tt2236054,Mystery Road,6.6,8354,2013,Crime,Drama,Mystery,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
20106,20108,tt2236160,Nightlight,4.4,2306,2015,Horror,Thriller,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
20107,20109,tt2236494,Shudra the Rising,8.1,1109,2012,History,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
20108,20110,tt2237324,Bent,5.2,6063,2018,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20109,20111,tt2238032,Skiptrace,5.6,21968,2016,Action,Adventure,Comedy,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
20110,20112,tt2238050,White Bird in a Blizzard,6.4,29663,2014,Drama,Mystery,Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
20111,20113,tt2238470,The Stranger,4.9,3051,2014,Drama,Horror,Mystery,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
20112,20114,tt2238837,Kadhalil Sodhappuvadhu Yeppadi,7.1,1511,2012,Comedy,Romance,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
20113,20115,tt2238839,Love in the Buff,6.8,1933,2012,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
20114,20116,tt22394694,Detective Knight: Redemption,4.0,1423,2022,Action,Thriller,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
20115,20117,tt22394702,Detective Knight: Independence,3.4,1265,2023,Action,Crime,Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
20116,20118,tt2239512,Mushrooming,6.8,1222,2012,Adventure,Comedy,Thriller,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
20117,20119,tt2239822,Valerian and the City of a Thousand Planets,6.4,192484,2017,Action,Adventure,Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
20118,20120,tt2239832,Think Like a Man Too,5.7,22299,2014,Comedy,Romance,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
20119,20121,tt2240312,Hold Your Breath,3.3,2074,2012,Horror,Thriller,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
20120,20122,tt2240764,Bad Boy Street,5.9,1167,2012,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
20121,20123,tt2240784,Planet Ocean,7.8,1568,2012,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20122,20124,tt2241035,The Color Purple,6.4,1882,2010,Drama,Romance,Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6
20123,20125,tt2241116,White Rabbit,5.9,1374,2013,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20124,20126,tt2241351,Money Monster,6.5,103194,2016,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
20125,20127,tt2241403,Outpost: Rise of the Spetsnaz,5.0,2443,2013,Action,Horror,Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
20126,20128,tt2241471,An American Ghost Story,4.3,1318,2012,Horror,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
20127,20129,tt2241557,Shoplifters of the World,5.4,1061,2021,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
20128,20130,tt2241605,Thesis on a Homicide,6.3,8289,2013,Crime,Mystery,Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
20129,20131,tt2241691,Under the Rainbow,5.8,1405,2013,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
20130,20132,tt2241750,Drown,5.6,1546,2015,Drama,Sport,Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7
20131,20133,tt2242176,Horsehead,4.8,1925,2014,Fantasy,Horror,Mystery,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3
20132,20134,tt2243260,Swung,4.7,1122,2015,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
20133,20135,tt2243299,Final Cut: Ladies and Gentlemen,8.0,2726,2012,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
20134,20136,tt2243361,High Rise Life - The Movie,5.3,1220,2012,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20135,20137,tt2243389,I'm So Excited!,5.6,24473,2013,Comedy,Musical,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
20136,20138,tt2243393,Love Never Dies,6.7,3083,2012,Drama,Music,Musical,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6
20137,20139,tt2243471,Patlak Sokaklar: Gerzomat,5.5,1808,2012,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20138,20140,tt2243537,A Haunted House,5.0,48895,2013,Comedy,Fantasy,Horror,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
20139,20141,tt2243621,The Snow Queen,5.4,2774,2012,Adventure,Animation,Family,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20140,20142,tt22437050,Wild Is the Wind,5.6,1552,2022,Crime,Drama,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
20141,20143,tt2243900,Trouble Is My Business,4.5,4734,2018,Action,Adventure,Crime,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20142,20144,tt22440764,I Am Vanessa Guillen,6.3,1029,2022,Crime,Documentary,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
20143,20145,tt22444570,Ponniyin Selvan: Part Two,7.3,16871,2023,Action,Adventure,Drama,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
20144,20146,tt2244877,Halima's Path,8.0,2353,2012,Drama,War,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
20145,20147,tt2244889,Heaven Adores You,6.9,1383,2014,Biography,Documentary,Drama,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20146,20148,tt2244901,I Give It a Year,5.7,38765,2013,Comedy,Romance,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
20147,20149,tt2244947,Can't Complain,7.5,4439,2007,Comedy,Drama,Mystery,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
20148,20150,tt2245003,Miss You Already,6.8,19634,2015,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
20149,20151,tt2245049,Modest Reception,6.7,2146,2012,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20150,20152,tt2245084,Big Hero 6,7.8,487412,2014,Action,Adventure,Animation,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20151,20153,tt22450920,Treasure,5.5,1409,2022,Comedy,Crime,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
20152,20154,tt2245151,Supremacy,5.7,4802,2014,Drama,Thriller,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
20153,20155,tt2245171,The Cut,6.2,7877,2014,Adventure,Drama,History,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
20154,20156,tt2245195,The History of Future Folk,7.0,3662,2012,Comedy,Music,Sci-Fi,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6
20155,20157,tt2245223,The Source Family,6.8,1416,2012,Documentary,Music,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
20156,20158,tt2245544,Carry on Jatta,8.3,3582,2012,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20157,20159,tt22462104,Punorjonmo 3,7.9,2523,2022,Horror,Thriller,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5
20158,20160,tt2246565,An Honest Liar,7.5,10380,2014,Biography,Comedy,Documentary,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20159,20161,tt2246595,Blood Money,4.8,1149,2012,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20160,20162,tt2246724,Ghanchakkar,5.9,5205,2013,Comedy,Crime,Thriller,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
20161,20163,tt2246837,Maattrraan,6.1,6678,2012,Action,Sci-Fi,Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6
20162,20164,tt2246887,Back in the Day,5.0,1886,2014,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20163,20165,tt2246924,Tricked: The Documentary,6.0,1522,2013,Crime,Documentary,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20164,20166,tt2246953,Rent-a-Cat,6.9,2167,2012,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20165,20167,tt2247119,Wesh Egram,5.5,1271,2006,Comedy,Crime,Romance,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20166,20168,tt2247129,Yeto Vellipoyindhi Manasu,7.3,1129,2012,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
20167,20169,tt2247476,When the Game Stands Tall,6.6,16643,2014,Biography,Drama,Family,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20168,20170,tt2247566,Kano,7.7,2423,2014,Biography,Drama,History,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
20169,20171,tt2247692,2016: Obama's America,4.8,10974,2012,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20170,20172,tt2248028,Thattathin Marayathu,7.5,4269,2012,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
20171,20173,tt22486094,Ori Devuda,7.2,1222,2022,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
20172,20174,tt2248739,Departure,6.7,2684,2015,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
20173,20175,tt22488024,Sakra,5.7,1656,2023,Action,Adventure,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
20174,20176,tt22488728,Love Today,8.1,14591,2022,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
20175,20177,tt2248944,2 + 2,6.2,2427,2012,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
20176,20178,tt22489564,Har Har Mahadev,7.4,2207,2022,Action,Drama,War,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
20177,20179,tt2249081,The Forgiven,6.0,2711,2017,Drama,Thriller,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
20178,20180,tt2249221,Zulu,6.7,19595,2013,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20179,20181,tt22494914,The Apology,5.1,2224,2022,Thriller,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
20180,20182,tt2249542,Sonja and the Bull,6.9,2302,2012,Comedy,Romance,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
20181,20183,tt2249712,Araf/Somewhere in Between,6.2,1987,2012,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20182,20184,tt22497768,Alkhallat+,6.8,3136,2022,Comedy,Drama,Mystery,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
20183,20185,tt22497964,Gurumoorthi,4.8,1228,2022,Action,Thriller,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
20184,20186,tt2250234,SAGA: Curse of the Shadow,4.9,3625,2013,Action,Adventure,Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20185,20187,tt2250282,Tulpa: Demon of Desire,4.7,1237,2012,Horror,Thriller,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
20186,20188,tt2250564,In Bloom,6.4,1011,2013,Drama,Romance,Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3
20187,20189,tt2250912,Spider-Man: Homecoming,7.4,697844,2017,Action,Adventure,Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
20188,20190,tt2251281,Dark Was the Night,5.6,10829,2014,Drama,Horror,Thriller,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
20189,20191,tt2251481,Sean Banan inuti Seanfrika,2.2,1578,2012,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20190,20192,tt2251828,Territoriya,6.3,1171,2015,Adventure,Drama,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
20191,20193,tt2252552,Gutshot Straight,3.6,1825,2014,Action,Crime,Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
20192,20194,tt2252680,Family United,6.2,4584,2013,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20193,20195,tt2253742,Soar Into the Sun,5.9,1735,2012,Action,Drama,Romance,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
20194,20196,tt2253939,Camille Rewinds,6.2,2885,2012,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
20195,20197,tt22543326,Maaveeran,7.4,6905,2023,Action,Comedy,Drama,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
20196,20198,tt2255934,Aiyyaa,4.4,1995,2012,Comedy,Romance,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
20197,20199,tt2256677,The Renovation,6.0,1462,2012,Drama,Thriller,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
20198,20200,tt2256749,Metal Brothers,4.7,1980,2012,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20199,20201,tt2256811,Rufus,6.2,1062,2012,Drama,Horror,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
20200,20202,tt2257436,Hate Crime,4.2,1140,2012,Action,Horror,Thriller,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
20201,20203,tt2257602,The Staircase II: The Last Chance,7.4,2356,2013,Crime,Documentary,Drama,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20202,20204,tt2258233,$ellebrity,5.7,1076,2012,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20203,20205,tt2258239,8 First Dates,6.1,1233,2012,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20204,20206,tt2258281,Beyond the Hills,7.5,13010,2012,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20205,20207,tt2258285,Two Men in Town,5.7,2255,2014,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20206,20208,tt2258337,Eega,7.7,26405,2012,Action,Comedy,Drama,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20207,20209,tt2258345,Fading Gigolo,6.2,25222,2013,Comedy,Romance,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
20208,20210,tt2258465,Mamy,6.7,2715,2012,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20209,20211,tt2258858,Wadjda,7.5,21148,2012,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20210,20212,tt2259122,Love Is All You Need?,6.1,1002,2016,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
20211,20213,tt2259360,Caught in the Web,6.5,1121,2012,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20212,20214,tt2260254,The Other Side of the Mirror,2.2,1374,2016,Drama,Fantasy,History,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
20213,20215,tt2260850,4 Moons,7.5,4748,2014,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
20214,20216,tt2261287,Leap!,6.7,23779,2016,Adventure,Animation,Comedy,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
20215,20217,tt2261331,Black Sea,6.4,40137,2014,Adventure,Drama,Thriller,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
20216,20218,tt2261434,A Five Star Life,6.2,2572,2013,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
20217,20219,tt2261505,Evim Sensin,5.0,6030,2012,Drama,Fantasy,Romance,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6
20218,20220,tt2261719,The Jungle,5.0,1226,2012,Adventure,Comedy,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20219,20221,tt2261749,The Gilded Cage,7.2,10500,2013,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20220,20222,tt2262126,Kalakalappu,6.9,1539,2012,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20221,20223,tt2262161,Sunset Song,6.4,3990,2015,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
20222,20224,tt2262175,Svengali,5.6,1119,2013,Comedy,Music,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
20223,20225,tt2262183,SüperTürk,1.9,1094,2012,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20224,20226,tt2262227,The Book of Life,7.2,75600,2014,Adventure,Animation,Comedy,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20225,20227,tt2262270,Spud 2: The Madness Continues,6.1,1255,2013,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20226,20228,tt2262315,The Good Neighbor,6.3,17927,2016,Crime,Drama,Horror,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
20227,20229,tt2262345,Long Way North,7.2,3797,2015,Adventure,Animation,Drama,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
20228,20230,tt2263058,More Than Honey,7.5,4280,2012,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20229,20231,tt2263814,The Maid's Room,4.6,1414,2013,Thriller,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
20230,20232,tt2263944,Dragon Ball Z: Battle of Gods,7.1,29320,2013,Action,Adventure,Animation,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20231,20233,tt22639512,Bhaag Saale,6.1,1111,2023,Comedy,Crime,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
20232,20234,tt22640398,V/H/S/85,5.7,2983,2023,Horror,Thriller,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5
20233,20235,tt2265171,The Raid 2,7.9,129073,2014,Action,Crime,Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
20234,20236,tt2265179,Blood Brother,8.2,1655,2013,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20235,20237,tt2265191,Bumboo,4.3,2319,2012,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20236,20238,tt2265381,Ishq,7.4,2178,2012,Comedy,Romance,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
20237,20239,tt2265398,Drinking Buddies,6.1,60323,2013,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
20238,20240,tt2265534,The Lifeguard,5.6,15101,2013,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
20239,20241,tt2265539,Second Show,7.1,1833,2012,Action,Crime,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20240,20242,tt22656762,Dive,6.9,1934,2022,Drama,Sport,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
20241,20243,tt2266600,Hemlock Society,7.5,3403,2012,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
20242,20244,tt2266938,Vulgaria,6.3,1550,2012,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20243,20245,tt2267968,Kung Fu Panda 3,7.1,176210,2016,Action,Adventure,Animation,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
20244,20246,tt2267998,Gone Girl,8.1,1033817,2014,Drama,Mystery,Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
20245,20247,tt2268016,Magic Mike XXL,5.6,60483,2015,Comedy,Drama,Music,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
20246,20248,tt2268018,Neron,2.5,1745,2016,Action,Drama,Horror,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
20247,20249,tt2268433,End of a Gun,3.6,2203,2016,Action,Crime,Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
20248,20250,tt2268458,These Final Hours,6.6,18489,2013,Drama,Sci-Fi,Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3
20249,20251,tt2268573,Stranded,3.5,4231,2013,Horror,Sci-Fi,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
20250,20252,tt2268732,Museum Hours,6.9,2249,2012,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
20251,20253,tt22687790,A Haunting in Venice,6.8,31365,2023,Crime,Drama,Horror,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
